NPI,HCPCS
1114965399,90732
1114965399,G0402
1114965399,97140
1124010111,G0444
1124010111,99214
1124010111,93701
1124010111,71046
1124010111,99213
1124010111,G0439
1124010111,82270
1124010111,82962
1124010111,93015
1124010111,93224
1124010111,20610
1124010111,G0008
1124010111,93970
1124010111,99215
1124010111,90662
1124010111,93923
1124010111,J1040
1124010111,81000
1124010111,93000
1124133483,99215
1124133483,99232
1124133483,99214
1124133483,99204
1124133483,99205
1124133483,99222
1124133483,99223
1124133483,95811
1114926938,66984
1114926938,92004
1114926938,99214
1114926938,76514
1114926938,92083
1114926938,92020
1114926938,92133
1114926938,99212
1114926938,92250
1114926938,92012
1114926938,92014
1114926938,92134
1114926938,99213
1154384154,G0439
1154384154,93010
1154384154,99213
1154384154,99212
1154384154,99214
1154518751,99284
1154518751,99283
1154518751,93010
1154518751,99285
1144336744,G0008
1144336744,G0009
1144336744,99348
1144336744,80048
1144336744,G0439
1144336744,82570
1144336744,77080
1144336744,93000
1144336744,80053
1144336744,36415
1144336744,83036
1144336744,81001
1144336744,99214
1144336744,99213
1144336744,81003
1144336744,96372
1144336744,85027
1144336744,82043
1144336744,99347
1144336744,90653
1144336744,80061
1144336744,85025
1144336744,84443
1144336744,77067
1154526093,29848
1154526093,99205
1154526093,73140
1154526093,73130
1154526093,J3301
1154526093,26160
1154526093,73110
1154526093,99204
1154526093,99213
1154526093,99215
1154526093,99203
1154526093,99214
1154526093,20605
1154526093,20600
1154526093,77002
1154526093,20550
1154526093,20551
1144294125,90732
1144294125,90670
1144294125,99204
1144294125,99215
1144294125,G0009
1144294125,82044
1144294125,36415
1144294125,99214
1144294125,99496
1144294125,81002
1144294125,G0439
1144294125,90662
1144294125,83036
1144294125,G0008
1144282351,94729
1144282351,94618
1144282351,99223
1144282351,93463
1144282351,99233
1144282351,31500
1144282351,94726
1144282351,36620
1144282351,99232
1144282351,36556
1144282351,76937
1144282351,99221
1144282351,32555
1144282351,99214
1144282351,99204
1144282351,93451
1144282351,99213
1144282351,99231
1144282351,99222
1144282351,99291
1144282351,94010
1144405903,93224
1144405903,99231
1144405903,93280
1144405903,93880
1144405903,93926
1144405903,93010
1144405903,99232
1144405903,99214
1144405903,99213
1144405903,93000
1144405903,99223
1144405903,99204
1144405903,93970
1144405903,93325
1144405903,93971
1144405903,93018
1144405903,93351
1144405903,93320
1144405903,93306
1144405903,93016
1144405903,93925
1144405903,93458
1144681941,84443
1144681941,80053
1144681941,85025
1144681941,85027
1144681941,84075
1144681941,99212
1144681941,84439
1144681941,84450
1144681941,36415
1144681941,80061
1144681941,82040
1144681941,84481
1144681941,90670
1144681941,83036
1144681941,80048
1144681941,99213
1144681941,84155
1144681941,90662
1144681941,99214
1144681941,G0009
1144681941,82043
1144681941,G0439
1144681941,81003
1144681941,82570
1144681941,84460
1144681941,G0008
1154427920,85025
1154427920,80053
1154427920,36415
1154427920,96417
1154427920,99213
1154427920,J7040
1154427920,96375
1154427920,J2469
1154427920,J1200
1154427920,99204
1154427920,99232
1154427920,96367
1154427920,G9678
1154427920,96415
1154427920,J1100
1154427920,99222
1154427920,96413
1154427920,96372
1154427920,99214
1144220641,99213
1144220641,90662
1144220641,G0439
1144220641,99214
1144220641,G0008
1144293580,93018
1144293580,99204
1144293580,93306
1144293580,93010
1144293580,93016
1144293580,99232
1144293580,93351
1144293580,99214
1144293580,99215
1144293580,93880
1144293580,93308
1144293580,93321
1144293580,99222
1144293580,99213
1144293580,93350
1144293580,93325
1154310902,99213
1154310902,93228
1154310902,99215
1154310902,99205
1154310902,93000
1154310902,99214
1144632688,99239
1144632688,99220
1144632688,99223
1144632688,99238
1144632688,99233
1144632688,99217
1144632688,99222
1144632688,99497
1144632688,99232
1144562398,99219
1144562398,99232
1144562398,99222
1144562398,99217
1144562398,99225
1144562398,99223
1144562398,99239
1144562398,99220
1154426286,99217
1154426286,99220
1154426286,99233
1154426286,99223
1154426286,99291
1154426286,99239
1154426286,99232
1144330218,90670
1144330218,90732
1144330218,99212
1144330218,J1885
1144330218,71046
1144330218,99214
1144330218,G0009
1144330218,90662
1144330218,G0179
1144330218,99203
1144330218,J1040
1144330218,G0438
1144330218,G0439
1144330218,96372
1144330218,81003
1144330218,20610
1144330218,J3301
1144330218,G0180
1144330218,99213
1144330218,36415
1144330218,69210
1144330218,G0008
1144528522,J3301
1144528522,99310
1144528522,99214
1144528522,96372
1144528522,99308
1144528522,99213
1144528522,99223
1154321594,G0008
1154321594,99214
1154321594,90714
1154321594,99203
1154321594,81002
1154321594,J1100
1154321594,96372
1154321594,99204
1154321594,99213
1154321594,93000
1154321594,71045
1154321594,J1885
1154321594,87880
1154321594,90674
1154321594,94640
1154321594,90662
1154321594,90471
1154321594,69210
1154321594,J0696
1144421546,99231
1144421546,85610
1144421546,85025
1144421546,11981
1144421546,99213
1144421546,36415
1144421546,99203
1144421546,80053
1154416386,83036
1154416386,80061
1154416386,G0008
1154416386,36415
1154416386,G0439
1154416386,85025
1154416386,84443
1154416386,99213
1154416386,87088
1154416386,85027
1154416386,82306
1154416386,90662
1154416386,80053
1154416386,80048
1154416386,99214
1154302354,95004
1154302354,99203
1154302354,99204
1154302354,90662
1154302354,95012
1154302354,G0008
1154302354,96369
1154302354,94060
1154302354,95117
1154302354,95024
1154302354,99214
1154302354,95044
1154302354,94010
1154302354,96401
1154302354,95165
1154302354,J2357
1154302354,99213
1154302354,J7611
1154302354,95115
1154383826,99232
1154383826,99203
1154383826,78452
1154383826,93005
1154383826,93459
1154383826,99152
1154383826,99213
1154383826,93567
1154383826,93793
1154383826,93018
1154383826,93010
1154383826,92928
1154383826,93571
1154383826,93458
1154383826,93306
1154383826,99214
1154383826,85610
1154383826,93460
1174567572,J3301
1174567572,90682
1174567572,G0008
1174567572,96372
1174567572,G0438
1174567572,71046
1174567572,99213
1174567572,93010
1174567572,99215
1174567572,G0439
1174567572,J0696
1174567572,99496
1174567572,99214
1174796874,82040
1174796874,99490
1174796874,71046
1174796874,93306
1174796874,99214
1174796874,84460
1174796874,82607
1174796874,83615
1174796874,84520
1174796874,80053
1174796874,Q9967
1174796874,82550
1174796874,84153
1174796874,84550
1174796874,G0402
1174796874,72052
1174796874,85025
1174796874,84132
1174796874,82570
1174796874,G0008
1174796874,J2785
1174796874,99213
1174796874,80069
1174796874,96372
1174796874,70551
1174796874,82274
1174796874,99495
1174796874,84450
1174796874,82306
1174796874,81001
1174796874,93793
1174796874,90670
1174796874,G0328
1174796874,A9502
1174796874,80051
1174796874,G0103
1174796874,83550
1174796874,85610
1174796874,G0009
1174796874,93000
1174796874,G0439
1174796874,82746
1174796874,82043
1174796874,93880
1174796874,83036
1174796874,90732
1174796874,80061
1174796874,84443
1174796874,36415
1174796874,85044
1174796874,J3420
1174796874,90662
1174796874,99496
1174796874,82728
1174796874,82565
1174796874,84075
1174796874,85651
1174796874,86140
1174796874,78452
1174796874,93017
1174796874,77067
1174796874,72114
1174796874,77080
1174796874,83540
1184747206,99222
1184747206,J0280
1184747206,99204
1184747206,85027
1184747206,99232
1184747206,36415
1184747206,A9502
1184747206,93306
1184747206,85610
1184747206,93298
1184747206,83880
1184747206,84443
1184747206,J2785
1184747206,78452
1184747206,93312
1184747206,92960
1184747206,80053
1184747206,93228
1184747206,80061
1184747206,93000
1184747206,93288
1184747206,93325
1184747206,93015
1184747206,99406
1184747206,80048
1184747206,93018
1184747206,99214
1184747206,99223
1184747206,99152
1184747206,93321
1184747206,33285
1184797821,J3301
1184797821,G0438
1184797821,99213
1184797821,G0439
1184797821,90662
1184797821,90670
1184797821,G0009
1184797821,99214
1184797821,G0008
1184797821,96372
1184099954,99203
1184099954,99497
1184099954,90674
1184099954,99291
1184099954,99223
1184099954,96372
1184099954,G0008
1184099954,99309
1184099954,G0439
1184099954,99233
1184099954,J1100
1184099954,99214
1184099954,G0179
1184099954,99348
1184099954,99344
1184099954,99239
1184099954,99213
1184099954,99349
1184099954,99356
1184099954,93000
1184099954,G0180
1184099954,G0009
1184099954,99345
1184099954,99306
1184099954,36415
1184790909,90732
1184790909,85610
1184790909,69210
1184790909,99211
1184790909,G0439
1184790909,99495
1184790909,99212
1184790909,99497
1184790909,G0405
1184790909,17000
1184790909,17110
1184790909,99215
1184790909,99213
1184790909,G0009
1184790909,80061
1184790909,G0402
1184790909,20610
1184790909,93010
1184790909,G0438
1184790909,36415
1184790909,99214
1184042590,G0101
1184042590,99213
1184641094,99233
1184641094,99223
1184641094,99203
1184641094,93306
1184641094,93308
1184641094,99231
1184641094,99204
1184641094,93325
1184641094,93015
1184641094,99221
1184641094,0296T
1184641094,0298T
1184641094,99214
1184641094,93321
1184641094,99213
1184641094,93000
1184641094,93018
1184641094,99222
1184641094,99232
1184641094,93010
1184643678,99232
1184643678,99308
1184643678,99239
1184643678,99223
1184643678,99226
1184643678,99217
1184643678,99233
1184643678,99306
1184643678,99220
1174561377,99214
1174561377,95024
1174561377,94060
1174561377,99204
1174561377,95004
1174561377,95115
1174561377,95018
1174561377,95117
1174561377,95165
1174629208,84439
1174629208,G0009
1174629208,82306
1174629208,G0008
1174629208,99213
1174629208,85025
1174629208,86403
1174629208,G0402
1174629208,82728
1174629208,99214
1174629208,84550
1174629208,G0439
1174629208,81003
1174629208,85651
1174629208,J0897
1174629208,82043
1174629208,99215
1174629208,J0696
1174629208,J3420
1174629208,90662
1174629208,84153
1174629208,93000
1174629208,90732
1174629208,84480
1174629208,80061
1174629208,90471
1174629208,96372
1174629208,84443
1174629208,90670
1174629208,87804
1174629208,J1030
1174629208,83036
1174629208,99204
1174629208,85652
1174629208,36415
1174629208,80053
1174751929,G0481
1174751929,20553
1174751929,0275T
1174751929,J1040
1174751929,99213
1174751929,J1100
1174751929,64635
1174751929,99214
1174751929,62323
1174751929,G0480
1174751929,99205
1174751929,64493
1174751929,20552
1174751929,G0482
1174751929,99204
1174751929,64484
1174751929,99212
1174751929,20610
1174751929,G0396
1174751929,J1030
1174751929,G0444
1174751929,64483
1174751929,62321
1174751929,80307
1174751929,G0483
1174751929,99484
1174751929,99358
1174751929,99354
1174751929,64494
1174751929,27096
1174751929,64636
1174751929,63650
1174533814,73560
1174533814,73010
1174533814,73030
1174533814,99203
1174533814,J1030
1174533814,73100
1174533814,99213
1174533814,J7323
1174533814,99204
1174533814,73502
1174533814,27447
1174533814,20610
1174533814,73562
1174533814,99214
1174678684,99215
1174678684,99232
1174678684,G9678
1174678684,99202
1174678684,99214
1174678684,99223
1184617201,G0008
1184617201,99214
1184617201,G0009
1184617201,99495
1184617201,99215
1184617201,90670
1184617201,36415
1184617201,96372
1184617201,90662
1184617201,90688
1184617201,90732
1184617201,99213
1184617201,99212
1184809873,99291
1184809873,99232
1184809873,99214
1184809873,94010
1184809873,99233
1184626939,99204
1184626939,85025
1184626939,82570
1184626939,71046
1184626939,G0439
1184626939,93000
1184626939,81003
1184626939,G0009
1184626939,99214
1184626939,G0008
1184626939,81001
1184626939,82043
1184626939,83036
1184626939,90732
1184626939,90653
1184626939,90670
1184626939,36415
1184626939,G0402
1184626939,99213
1184626939,85651
1184626939,G0438
1184626939,G0403
1174595227,99284
1174595227,99285
1174595227,99283
1184029035,J1100
1184029035,J3301
1184029035,G0444
1184029035,G0439
1184029035,99212
1184029035,G0402
1184029035,99214
1184029035,69210
1184029035,96372
1184029035,J0696
1184029035,99213
1184664401,99217
1184664401,99308
1184664401,99223
1184664401,99233
1184664401,99232
1184664401,99306
1184664401,99220
1184664401,99238
1184664401,99226
1174557649,99205
1174557649,82784
1174557649,J1200
1174557649,83615
1174557649,96361
1174557649,96413
1174557649,99215
1174557649,83550
1174557649,96365
1174557649,J1756
1174557649,J0881
1174557649,84443
1174557649,99213
1174557649,J9312
1174557649,J1626
1174557649,83520
1174557649,96523
1174557649,85007
1174557649,Q0138
1174557649,84165
1174557649,J2469
1174557649,99214
1174557649,78815
1174557649,G9678
1174557649,J1100
1174557649,J9271
1174557649,36593
1174557649,82378
1174557649,96366
1174557649,82607
1174557649,88184
1174557649,J2997
1174557649,83540
1174557649,J9217
1174557649,83735
1174557649,99212
1174557649,38222
1174557649,J3489
1174557649,96417
1174557649,84550
1174557649,96402
1174557649,96372
1174557649,J7030
1174557649,85025
1174557649,85027
1174557649,96367
1174557649,80053
1174557649,96375
1174557649,J0185
1174557649,80048
1174557649,82232
1174557649,88185
1174557649,86300
1174557649,99204
1174557649,82728
1174557649,84153
1174557649,96415
1174557649,96360
1174557649,82746
1174557649,99195
1174557649,A9552
1174557649,36415
1184663981,95117
1184663981,36415
1184663981,99204
1184663981,31575
1184663981,99212
1184663981,31231
1184663981,95165
1184663981,99213
1184663981,99202
1184663981,95115
1184663981,95992
1184663981,92511
1184663981,92504
1184663981,99203
1184663981,99214
1184690984,94726
1184690984,94729
1184690984,95810
1184690984,G0399
1184690984,99204
1184690984,99215
1184690984,99213
1184690984,95811
1184690984,99203
1184690984,99205
1184690984,99214
1184690984,94010
1184690984,94060
1184690984,99091
1174959332,99232
1174959332,99213
1174959332,36415
1184076119,27236
1184076119,99213
1184076119,20605
1184076119,73110
1184076119,73030
1184076119,73502
1184076119,73610
1184076119,J3301
1184076119,29827
1184076119,99214
1184076119,29826
1184076119,99202
1184076119,99203
1184076119,20610
1184076119,27447
1184076119,73562
1184076119,27130
1184076119,29824
1184076119,73560
1184076119,99212
1184626384,37215
1184626384,99205
1184626384,75710
1184626384,93010
1184626384,37225
1184626384,93460
1184626384,99214
1184626384,99223
1184626384,85610
1184626384,93000
1184626384,93016
1184626384,99232
1184626384,93979
1184626384,99215
1184626384,93925
1184626384,93880
1184626384,93458
1184626384,37252
1184626384,93926
1184626384,93018
1184626384,99213
1184626384,99233
1184626384,92928
1184626384,37226
1184626384,93306
1184733222,99349
1184733222,90688
1184733222,99348
1184733222,93000
1184733222,99214
1184733222,99213
1184733222,G0008
1184733222,36410
1184733222,G0439
1174573794,99203
1174573794,93306
1174573794,93228
1174573794,99214
1174573794,99223
1174573794,93227
1174573794,99212
1174573794,93283
1174573794,99231
1174573794,99233
1174573794,99205
1174573794,93280
1174573794,93016
1174573794,93010
1174573794,99222
1174573794,92960
1174573794,99204
1174573794,93284
1174573794,99215
1174573794,99232
1174573794,93018
1174573794,99213
1184008278,99213
1184008278,99214
1184008278,36415
1184008278,G0439
1184008278,G0444
1184821225,99214
1184821225,99213
1184821225,90962
1184821225,90935
1184821225,99233
1184821225,99291
1184821225,90960
1184821225,99204
1184821225,90961
1184821225,99232
1184821225,99223
1174922462,81003
1174922462,80053
1174922462,71046
1174922462,J1040
1174922462,99214
1174922462,99495
1174922462,96372
1174922462,99213
1174922462,36415
1184619454,99308
1184619454,G0008
1184619454,99318
1184619454,83036
1184619454,80305
1184619454,90686
1184619454,G0438
1184619454,99305
1184619454,G0439
1184619454,99212
1184619454,99214
1184619454,99213
1184619454,90662
1184670481,99335
1184670481,11720
1184670481,11055
1184670481,99213
1184670481,99212
1184670481,11721
1184670481,20550
1184670481,11057
1184670481,11056
1184670481,99203
1184670481,11730
1184670481,99309
1184670481,99308
1184670481,G0127
