~id,~label,Name:String,HCPCS:String,NPI:Int,Fraud:String,Female:Int,tot_suplrs_standard_deviation:Double,tot_suplrs_mean:Double,tot_suplrs_sum:Double,tot_suplr_benes_standard_deviation:Double,tot_suplr_benes_mean:Double,tot_suplr_benes_sum:Double,tot_suplr_clms_standard_deviation:Double,tot_suplr_clms_mean:Double,tot_suplr_clms_sum:Double,tot_suplr_srvcs_standard_deviation:Double,tot_suplr_srvcs_mean:Double,tot_suplr_srvcs_sum:Double,avg_suplr_sbmtd_chrg_standard_deviation:Double,avg_suplr_sbmtd_chrg_mean:Double,avg_suplr_sbmtd_chrg_sum:Double,avg_suplr_mdcr_pymt_amt_standard_deviation:Double,avg_suplr_mdcr_pymt_amt_mean:Double,avg_suplr_mdcr_pymt_amt_sum:Double,bene_unique_cnt_mean:Double,bene_unique_cnt_sum:Double,bene_unique_cnt_standard_deviation:Double,line_svc_cnt_mean:Double,line_svc_cnt_sum:Double,line_svc_cnt_standard_deviation:Double,bene_day_srvc_cnt_mean:Double,bene_day_srvc_cnt_sum:Double,bene_day_srvc_cnt_standard_deviation:Double,average_submitted_chrg_amt_mean:Double,average_submitted_chrg_amt_sum:Double,average_submitted_chrg_amt_standard_deviation:Double,average_medicare_payment_amt_mean:Double,average_medicare_payment_amt_sum:Double,average_medicare_payment_amt_standard_deviation:Double,total_claim_count_mean:Double,total_claim_count_sum:Double,total_claim_count_standard_deviation:Double,total_30_day_fill_count_mean:Double,total_30_day_fill_count_sum:Double,total_30_day_fill_count_standard_deviation:Double,total_day_supply_mean:Double,total_day_supply_sum:Double,total_day_supply_standard_deviation:Double,total_drug_cost_mean:Double,total_drug_cost_sum:Double,total_drug_cost_standard_deviation:Double,bene_count_mean:Double,bene_count_sum:Double,bene_count_standard_deviation:Double
v3144,Provider,,,1538352430,NO,0,0,0.301029996,1,0.301029996,0.77815125,1.491361694,1.079181246,1.230448921,1.939519253,1.079181246,1.230448921,1.939519253,1.636347664,1.87502536,2.573995365,1.323054923,1.385107597,2.084077601,2.017033339,3.912912551,2.255272505,2.593286067,4.485834953,3.01494035,2.23299611,4.125416198,2.519827994,2.517560647,4.40965525,2.399257828,2.083952476,3.976047079,1.995744061,1.832508913,4.117370741,2.103803721,2.097637018,4.378670385,2.372280246,3.570309385,5.851430809,3.847017098,4.153211983,6.434245351,4.361278078,1.204119983,3.486572151,1.447158031
v3145,Provider,,,1538355490,NO,0,0,0,0,0,1.041392685,1.041392685,0,1.113943352,1.113943352,0,1.113943352,1.113943352,0,2.072764421,2.072764421,0,1.848620117,1.848620117,1.982271233,3.529430354,1.880813592,2.004321374,3.550839605,1.913813852,2.004321374,3.550595207,1.913813852,2.957113312,4.501181357,2.777615003,1.963732278,3.507800322,1.767235723,1.146128036,2.352182518,0.477121255,1.148062535,2.352182518,0.515282996,1.819543936,3.028164419,1.322219295,1.84416641,3.048286393,1.447261801,1.113943352,2.346352974,0.477121255
v3146,Provider,,,1538367024,NO,1,0,0.301029996,0.602059991,0,0.698970004,1,0.301029996,1.255272505,1.568201724,0.301029996,1.255272505,1.568201724,2.30791754,2.311376727,2.612406723,1.707569057,1.717773265,2.018803261,1.531478917,2.008600172,1.230448921,1.653212514,2.130333768,1.556302501,1.653212514,2.130333768,1.556302501,2.126023118,2.603144373,1.698998955,1.73321007,2.210331325,1.548406623,1.146128036,1.934498451,0.477121255,1.386201605,2.164352856,0.927051763,2.86332286,3.641474111,2.403120521,2.923886175,3.702037425,3.170517994,0.698970004,1.477121255,0
v3147,Provider,,,1538394630,NO,0,0,0,0.301029996,0,0.698970004,1,0,1.204119983,1.505149978,0,1.255272505,1.556302501,2.48617345,2.481313611,2.782343607,1.470441888,1.522972832,1.824002828,1.612783857,3.451479405,1.672097858,1.698970004,3.538950562,1.84509804,1.698970004,3.533009022,1.838849091,2.496295854,4.328804767,2.643051108,1.949093731,3.781602644,2.022987154,1.633468456,3.184975191,1.602059991,1.949459711,3.493527756,1.950740974,3.423081958,4.967182791,3.428134794,3.522246138,5.066314182,3.999330129,1.230448921,2.780317312,1.204119983
v3148,Provider,,,1538452206,NO,1,0,0,0.903089987,0,0.698970004,1.397940009,0.77815125,1.230448921,1.934498451,2.757396029,3.242044239,3.941213188,0.650021465,0.614645328,1.313615332,0.395255529,0.372808882,1.071778886,1.72427587,3.250420002,1.763427994,1.792391689,3.311117843,1.880813592,1.792391689,3.311117843,1.880813592,2.211675481,3.730189421,1.969907661,1.585346231,3.103860171,1.382137297,1.414973348,3.058426024,1.176091259,1.608550344,3.252003021,1.501922008,3.056142262,4.699811719,2.997386384,3.121016375,4.764469052,3.313665288,1,2.667452953,0.903089987
v3149,Provider,,,1538471784,NO,0,0,0.301029996,1.176091259,0,0.698970004,1.477121255,1.176091259,1.447158031,2.230448921,1.204119983,1.462397998,2.243038049,2.231591479,2.308685075,3.086836325,1.652763016,1.679152811,2.457304062,1.832508913,3.178401342,1.748188027,2.017033339,3.360214613,2.075546961,1.908485019,3.254306332,1.86923172,2.254171349,3.59659403,1.950815498,1.979695732,3.322118413,1.640785695,1.255272505,2.494154594,0.84509804,1.308878142,2.539327064,0.962491386,2.661812686,3.892873407,2.46834733,2.9197418,4.150190721,3.066062056,1,2.240549248,0.954242509
v3150,Provider,,,1538480603,NO,0,0,0.301029996,0.903089987,0,0.698970004,1.176091259,0.301029996,1.255272505,1.748188027,0.301029996,1.255272505,1.748188027,2.191522456,2.168381718,2.645502973,1.457307798,1.51029814,1.987419395,1.77815125,3.284430734,1.62324929,1.897627091,3.404491618,1.886490725,1.897627091,3.404491618,1.886490725,2.422700255,3.927850233,1.986023523,1.981730543,3.486880521,1.520784185,1.301029996,2.930949031,1,1.512990093,3.12577395,1.458366549,2.912222057,4.525420601,2.970346876,2.55672923,4.169513086,2.760584315,1.146128036,2.783903579,0.903089987
v3151,Provider,,,1538487723,NO,1,0,0.301029996,0.602059991,0,0.698970004,1,0.477121255,1.380211242,1.69019608,0.301029996,1.397940009,1.707570176,2.228137143,2.300739514,2.60176951,1.218822855,1.463234028,1.764264023,1.716003344,3.287353773,1.73239376,1.954242509,3.524006446,2.068185862,1.954242509,3.524006446,2.068185862,2.481928631,4.050130355,2.501505937,1.798331776,3.3665335,1.490211902,1.447158031,3.661244609,1.361727836,1.593576792,3.797696775,1.51500571,3,5.20432351,2.967547976,3.064940663,5.269060646,3.359691555,0.84509804,3.07809415,0.698970004
v3152,Provider,,,1538491212,NO,0,0,0.301029996,1.531478917,0.301029996,0.77815125,2.021189299,1.204119983,1.462397998,2.703291378,3.199755177,2.972665592,4.203114514,2.057261978,1.806465425,3.036914346,1.567406491,1.395669722,2.626118644,1.959041392,3.923399466,2,2.250420002,4.215981057,2.374748346,2.245512668,4.211254068,2.374748346,2.362929981,4.326717808,2.181163192,1.924454833,3.888242661,1.741318571,1.491361694,3.708335903,1.531478917,1.717431242,3.921551225,1.957753293,3.168202747,5.3723301,3.437592032,4.720970088,6.925090071,5.160859995,0.954242509,3.196176185,1
v3153,Provider,,,1538507124,NO,1,0,0.602059991,0.954242509,0,0.698970004,1,0,1.113943352,1.431363764,0.602059991,1.204119983,1.51851394,0.843344976,1.819841209,2.120871205,0.534164676,0.538186903,0.839216899,1.301029996,1.919078092,1.113943352,1.612783857,2.217483944,1.602059991,1.612783857,2.217483944,1.602059991,2.421603927,3.023663918,1.761439373,1.729295363,2.331355355,1.159942653,1.447158031,3.431202885,1.462397998,1.6684454,3.641573253,1.76833985,3.142389466,5.1155972,3.246005904,3.049897684,5.023025538,3.532972192,0.903089987,2.876794976,0.84509804
v3154,Provider,,,1538535232,NO,1,0,0,0,0,0.698970004,0.698970004,0,1.079181246,1.079181246,0,1.322219295,1.322219295,0,1.655330558,1.655330558,0,0.814342742,0.814342742,1.431363764,2.672097858,1.146128036,1.491361694,2.731588765,1.255272505,1.491361694,2.731588765,1.255272505,2.120157748,3.350606669,2.135313186,1.511195821,2.741644743,1.477575338,1.278753601,3.180412633,1.041392685,1.501884,3.393978603,1.404734236,2.942504106,4.834967202,2.908485019,2.750834038,4.642928641,3.047346145,0.903089987,2.836956737,0.77815125
v3155,Provider,,,1538573449,NO,1,0,0,0.301029996,0,0.698970004,1,0,1.041392685,1.342422681,0,1.041392685,1.342422681,2.311471655,2.446665646,2.747695642,1.826010048,1.839797894,2.14082789,1.633468456,3.068185862,1.397940009,1.875061263,3.308991029,1.806179974,1.875061263,3.308991029,1.806179974,2.417048653,3.848412417,1.798891093,1.798005153,3.229368918,1.195381196,1.51851394,4.016197354,1.612783857,1.538505558,4.024226984,1.61825197,2.826074803,5.312361448,2.763427994,3.180544028,5.666265455,3.438089825,0.84509804,3.350635608,0.698970004
v3156,Provider,,,1538592142,NO,1,0,0.301029996,1.255272505,0,0.698970004,1.544068044,0.602059991,1.176091259,2.045322979,0.602059991,1.176091259,2.045322979,2.430464926,2.466685415,3.311783455,1.770715749,1.753341801,2.598439841,1.826074803,2.783903579,1.716003344,1.949390007,2.905256049,1.897627091,1.949390007,2.905256049,1.897627091,2.373657953,3.327900463,1.756565479,1.77742534,2.731667849,1.205200555,1.113943352,1.819543936,0,1.158362492,1.857332496,0.544952556,2.281033367,2.980911938,2.334453751,3.074402421,3.773372425,3.366374098,1,1.698970004,0.602059991
v3157,Provider,,,1538614664,NO,1,0.602059991,0.602059991,2.494154594,0.954242509,1.113943352,2.920645001,1.653212514,1.662757832,3.469674773,3.163161375,2.821513528,4.628256067,2.350771701,2.134395507,3.940575481,2.115416548,1.660159747,3.466339721,1.77815125,3.454387467,1.903089987,1.857332496,3.529558673,2.004321374,1.851258349,3.529045171,2.004321374,2.002649834,3.674747692,1.833077831,1.521334976,3.193432834,1.379225196,1.716003344,3.603577368,1.579783597,1.775094819,3.661585544,1.66105735,3.168497484,5.055221559,3.12515583,4.00231694,5.888807665,4.305689849,1.342422681,3.23578087,1.278753601
v3158,Provider,,,1538685110,NO,1,0,0.954242509,0.954242509,0,1.041392685,1.041392685,0,1.568201724,1.568201724,0,1.995635195,1.995635195,0,1.600910222,1.600910222,0,0.684228595,0.684228595,1.740362689,3.10754913,1.612783857,1.991226076,3.35545152,1.934498451,1.991226076,3.35545152,1.934498451,2.092429518,3.454157354,1.905189383,1.712559549,3.074287385,1.499582615,1.51851394,3.56549363,1.531478917,1.771580739,3.809007237,1.836467714,3.232487866,5.270051975,3.312388949,3.027864425,5.065290923,3.309508314,1.041392685,3.09482038,1
v3159,Provider,,,1548207988,NO,0,0,0,0.903089987,0,0.698970004,1.602059991,0,1.079181246,1.986771734,2.884795364,2.897627091,3.800717078,0.489366814,0.363037308,1.266127295,0.373150546,0.247440626,1.150530613,1.204119983,1.812913357,0.477121255,1.255272505,1.86332286,0.698970004,1.255272505,1.86332286,0.698970004,2.750791147,3.352851138,2.696016577,1.912738402,2.514798393,1.300791485,1.113943352,1.431363764,0,1.130333768,1.431363764,0,1.770852012,2.071882007,0.301029996,1.901921249,2.202951245,1.158049416,1.079181246,1.397940009,0
v3160,Provider,,,1548212004,NO,1,0,0,0.602059991,0,0.698970004,1.176091259,0.954242509,1.204119983,1.698970004,3.127428778,3.457124626,3.934245881,0.229935193,0.088228907,0.565350162,0,0,0,1.812913357,3.615844883,1.681241237,2.173186268,3.973451144,2.123851641,2.155336037,3.95679252,2.120573931,2.365316405,4.164656955,2.158131387,2.082662667,3.882003217,1.79203989,1.556302501,3.669037801,1.491361694,1.753357371,3.863947081,1.725771991,3.223755454,5.334562311,3.204662512,4.061632542,6.172222252,4.555955241,0.954242509,3.093771781,0.903089987
v3161,Provider,,,1548217920,NO,0,0,0,0.301029996,0,0.698970004,1,0.301029996,1.255272505,1.568201724,0.301029996,1.322219295,1.633468456,2.48617345,2.481313611,2.782343607,1.564478964,1.598080411,1.899110407,2.017033339,3.379849179,2.227886705,2.127104798,3.491501766,2.357934847,2.117271296,3.48187241,2.338456494,2.436796208,3.798524044,2.361570994,1.768172291,3.129900127,1.685366719,1.785329835,3.488268615,1.913813852,2.07372568,3.772695684,2.222977672,3.547897718,5.246919377,3.699490845,3.6045211,5.303491105,4.008901924,1.204119983,2.916453949,1.342422681
v3162,Provider,,,1548218688,NO,0,0,0.602059991,1.556302501,0,0.698970004,1.653212514,0.602059991,1.176091259,2.155336037,1.204119983,1.505149978,2.463892989,1.723004768,1.712643847,2.666886356,1.410632918,1.306874031,2.26111654,1.447158031,2.40654018,1.079181246,1.886490725,2.844477176,1.838849091,1.707570176,2.661812686,1.591064607,1.839240549,2.793483058,1.731279489,1.688329869,2.642572379,1.631973394,1.51851394,3.761326322,1.447158031,1.616252119,3.856801367,1.571176552,3.086003706,5.326645083,3.0523091,3.118002849,5.358552097,3.358198825,0.903089987,3.147985321,0.77815125
v3163,Provider,,,1548228224,NO,0,0.477121255,0.698970004,2.852479994,1.462397998,1.447158031,3.572639297,1.880813592,1.86332286,3.98971672,2.998695158,2.526339277,4.651171366,2.183529103,2.159012315,4.282863956,1.729394737,1.611921709,3.73577335,1.838849091,3.720820582,1.763427994,1.949390007,3.833975371,1.986771734,1.949390007,3.833975371,1.986771734,2.42344189,4.304255482,2.324872143,1.871377291,3.752190883,1.673627594,1.568201724,3.565847819,1.477121255,1.64609664,3.641731834,1.579366267,3.086003706,5.081811603,3.050766311,4.31801061,6.313645804,4.631020332,0.954242509,2.973589623,0.77815125
v3164,Provider,,,1548230899,NO,0,0.84509804,0.698970004,2.517195898,0.84509804,0.903089987,2.694605199,1.278753601,1.414973348,3.172018809,2.67669361,2.281033367,4.037784942,2.18827107,1.997503066,3.753377922,1.354940663,1.196539481,2.952414336,1.86923172,4.100129203,1.875061263,2.021189299,4.254813841,2.198657087,1.991226076,4.224817837,2.123851641,1.914173911,4.144622832,1.821142231,1.532980839,3.76342976,1.61244361,1.544068044,4.385909995,1.544068044,1.731713714,4.562302383,1.785677165,3.200029267,6.030806094,3.265053789,3.12091976,5.951508429,3.386692529,0.903089987,3.771734425,0.84509804
v3165,Provider,,,1548241151,NO,0,0,0,0,0,0.698970004,0.698970004,0,1.079181246,1.079181246,0,1.079181246,1.079181246,0,2.777789187,2.777789187,0,2.08478176,2.08478176,1.51851394,3.514813295,1.602059991,1.73239376,3.723783937,2.064457989,1.73239376,3.720159303,2.064457989,2.901099766,4.8878715,2.780119798,1.849395691,3.836167425,1.592726667,1.875061263,3.918135226,2.071882007,1.895787372,3.93321387,2.081836199,3.359645793,5.397241101,3.550839605,3.668262769,5.705689267,3.836088583,1.230448921,3.27600199,1.361727836
v3166,Provider,,,1548245848,NO,0,0,0.301029996,1.51851394,0.77815125,1.230448921,2.387389826,0.77815125,1.255272505,2.411619706,2.240549248,2.071882007,3.218797998,2.029045789,2.197861459,3.343989495,1.445822718,1.679071978,2.825200014,1.826074803,4.132355762,1.924279286,2.10720997,4.408934959,2.320146286,1.973127854,4.278250442,2.130333768,2.697856898,4.998886894,3.052589921,2.030957976,4.331987972,2.366158764,1.838849091,3.589391023,1.892094603,1.84894748,3.597135507,1.893642227,2.788875116,4.537705786,2.648360011,3.215413202,4.963601229,3.367850901,1.591064607,3.342422681,1.633468456
v3167,Provider,,,1548246309,NO,0,0,0,0.698970004,0.602059991,1,1.698970004,0.477121255,1.176091259,1.892094603,0.477121255,1.176091259,1.897627091,1.620891682,2.14510797,2.844077974,1.461209839,1.835543854,2.534513858,1.681241237,3.61898892,1.431363764,1.785329835,3.714916248,1.579783597,1.755874856,3.69019608,1.556302501,2.769855203,4.699274129,3.103317914,2.04743503,3.976853955,2.371749413,1.755874856,3.649821463,1.826074803,1.772702633,3.659193359,1.835573062,2.892094603,4.779076758,2.937517892,2.958179945,4.84467067,3.2089473,1.491361694,3.386677284,1.51851394
v3168,Provider,,,1548247026,NO,1,0.698970004,0.77815125,2.064457989,0.602059991,0.77815125,2.11058971,0.954242509,1.230448921,2.526339277,1.380211242,1.447158031,2.731588765,2.171853734,2.065283489,3.34403709,1.384904567,1.3353899,2.614143501,1.819543936,3.757775491,1.698970004,1.959041392,3.896581328,1.995635195,1.959041392,3.896581328,1.995635195,2.180060028,4.114558479,2.161334649,1.705850132,3.640348584,1.715240391,1.544068044,4.179523067,1.51851394,1.863517827,4.487799923,1.935426929,3.32776749,5.95219215,3.415307292,3.183740212,5.808022308,3.45124622,0.954242509,3.602819342,0.903089987
v3169,Provider,,,1548247216,NO,1,0,0,1.278753601,1.146128036,1.278753601,2.46686762,1.146128036,1.278753601,2.475671188,1.477121255,1.556302501,2.738780558,2.107857235,2.359218568,3.535309827,1.812845073,2.077016859,3.253108118,1.968482949,3.778078862,2.008600172,2.33243846,4.138965478,2.511883361,2.29666519,4.104008851,2.5132176,1.989231625,3.795411599,1.799133621,1.563268414,3.369448388,1.41482463,1.832508913,3.405687787,1.875061263,1.864126068,3.432327792,1.911681122,3.234517284,4.802965183,3.344392274,3.622769597,5.190971321,3.847501971,1.643452676,3.214048679,1.662757832
v3170,Provider,,,1548248024,YES,0,0.477121255,0.602059991,1.681241237,0.477121255,0.77815125,1.812913357,1.204119983,1.342422681,2.350248018,1.806179974,1.792391689,2.7930916,2.12739774,2.095013403,3.095013403,1.467873416,1.394164149,2.394164149,1.785329835,3.16790781,1.755874856,2.079181246,3.460145817,2.100370545,2.079181246,3.460145817,2.100370545,2.018103755,3.398314996,1.811436941,1.632149353,3.012360594,1.343374621,1.681241237,4.486827043,1.763427994,1.847824776,4.651281892,1.969268199,3.302114377,6.105640624,3.445604203,3.303857964,6.10731508,3.616456874,1.041392685,3.865459323,1.113943352
v3171,Provider,,,1548248461,NO,0,0.602059991,0.477121255,2.680335513,0.903089987,0.954242509,3.071882007,1.278753601,1.414973348,3.529558673,3.315550534,3.002597981,5.113582404,2.12068891,1.800854975,3.911444685,1.397002904,1.20473905,3.31532876,1.748188027,4.012499778,1.785329835,2.045322979,4.305136319,2.235528447,2,4.258780907,2.212187604,2.373821505,4.63150008,2.640060131,1.701659705,3.95933828,1.599658975,1.763427994,4.880967854,1.892094603,1.884406484,4.996676253,2.020354007,3.307923704,6.42027648,3.467312063,3.493095694,6.605365463,3.748939854,1.146128036,4.273140224,1.255272505
v3172,Provider,,,1548256720,NO,0,0,0,0,0,0.698970004,0.698970004,0,1.041392685,1.041392685,0,1.041392685,1.041392685,0,1.658011397,1.658011397,0,1.205499635,1.205499635,1.86332286,3.169380495,1.73239376,1.892094603,3.198106999,1.755874856,1.892094603,3.198106999,1.755874856,2.363443005,3.664473001,2.05850962,1.763928066,3.064958061,1.395417075,1.255272505,2.704150517,0.903089987,1.441200379,2.872564143,1.222009201,2.809559715,4.241147862,2.787460475,3.28187226,4.713236024,3.301205394,0.903089987,2.350248018,0.698970004
v3173,Provider,,,1548258007,NO,0,0.698970004,0.84509804,2.240549248,0.77815125,0.954242509,2.324282455,1.079181246,1.342422681,2.716837723,1.875061263,1.812913357,3.180412633,1.684457532,1.653576988,3.015304824,1.111372615,0.8953911,2.257118936,1.982271233,4.318835192,1.995635195,2.053078443,4.39017531,2.089905111,2.053078443,4.389201536,2.089905111,1.882459657,4.216913408,1.887671103,1.508088715,3.842542466,1.646641423,1.531478917,4.32966224,1.568201724,1.815395629,4.607787319,1.94098998,3.283301229,6.075859979,3.42111013,3.353994256,6.146385946,3.686896445,0.954242509,3.760723972,0.954242509
v3174,Provider,,,1548269228,NO,1,0.84509804,0.77815125,2.67669361,0.954242509,0.954242509,2.873901598,1.342422681,1.431363764,3.317018101,2.881954971,2.444044796,4.320125506,2.005547463,1.803497233,3.678558496,1.386165537,1.266125157,3.14118642,1.698970004,3.539828558,1.86332286,2.053078443,3.893983567,2.348304863,2.053078443,3.893983567,2.348304863,2.144503088,3.983352179,2.013422233,1.69651297,3.535362061,1.472640709,1.662757832,4.414689293,1.698970004,1.922567715,4.667642507,2.024787266,3.376576957,6.121704257,3.503654519,3.106954693,5.852029485,3.327410886,1.113943352,3.870345371,1.079181246
v3175,Provider,,,1548283450,NO,0,0,0,0,0,0.698970004,0.698970004,0,1.041392685,1.041392685,0,3.865518519,3.865518519,0,0.494179636,0.494179636,0,0,0,1.556302501,2.820201459,1.447158031,1.579783597,2.84135947,1.477121255,1.579783597,2.84135947,1.477121255,3.250602783,4.505875288,3.289130622,2.441731664,3.697004169,2.529078331,1.278753601,1.278753601,0,1.303196057,1.303196057,0,2.650307523,2.650307523,0,2.950783367,2.950783367,0,1.230448921,1.230448921,0
v3176,Provider,,,1548288921,NO,0,0,0,0.84509804,0,0.698970004,1.301029996,0.477121255,1.146128036,1.763427994,2.037426498,2.352182518,2.954242509,0.368711043,0.985576636,1.587636627,0,0.51247152,1.114531511,1.73239376,3.833019547,1.755874856,1.792391689,3.888067113,1.851258349,1.792391689,3.886772643,1.84509804,2.702684587,4.796106272,2.615113149,2.013876297,4.107297982,1.821543046,1.556302501,3.574378564,1.698970004,1.675404571,3.688241796,1.828272735,3.076276255,5.089155926,3.302547372,3.60414757,5.616984794,3.95119399,1.176091259,3.201943063,1.380211242
v3177,Provider,,,1548290869,NO,0,0,0.477121255,2.133538908,0,0.698970004,2.255272505,1,1.380211242,2.946452265,3.24674471,3.113609151,4.670171608,0.943712474,1.042682963,2.598985464,0.867241352,0.844136308,2.400438809,1.857332496,3.721480855,1.875061263,2.206825876,4.071808392,2.274157849,2.204119983,4.06803736,2.274157849,2.513909682,4.377232543,2.328180437,2.008006879,3.871329739,1.811302658,1.662757832,4.203522417,1.698970004,1.891914957,4.424669336,1.95894857,3.36078269,5.893663577,3.439016728,3.764351931,6.29710631,4.240338931,1.079181246,3.622938969,1.079181246
v3178,Provider,,,1548294929,NO,0,0,0.301029996,0.301029996,0,0.698970004,0.698970004,0,1.041392685,1.041392685,0,1.041392685,1.041392685,0,2.83391866,2.83391866,0,1.592176757,1.592176757,1.919078092,4.023005397,2.133538908,2.008600172,4.111934276,2.187520721,2.008600172,4.111900713,2.187520721,2.654236803,4.754607348,2.428670813,1.835931356,3.936301901,1.66597522,1.698970004,3.924227581,1.707570176,2.065512627,4.288229098,2.124434281,3.541454429,5.764223222,3.601190533,3.543517282,5.766233753,3.934527224,1.146128036,3.377488383,1.204119983
v3179,Provider,,,1548298433,NO,0,0,0,1.322219295,0,0.698970004,1.812913357,0.602059991,1.204119983,2.320146286,0.477121255,1.204119983,2.33243846,2.150290618,2.214096851,3.328040203,1.48805444,1.593836173,2.707779525,2.190331698,4.394399142,2.348304863,2.403120521,4.604647179,2.591064607,2.392696953,4.595507244,2.5774918,2.346261389,4.547658514,2.426261423,1.781241587,3.982638712,1.781757518,1.986771734,4.544539308,2.08278537,2.259441653,4.816948855,2.359414495,3.732876041,6.290438429,3.835373452,3.832031475,6.389538677,4.350251995,1.397940009,3.957607287,1.477121255
